[727, 365, 335];[88.49, 36.07, 58.43]
[832, 890, 91];[67.42, 66.93, 77.01]
[833, 30, 463];[66.0, 43.82, 47.3]
[274, 425, 2];[60.25, 71.32, 86.33]
[47, 286, 929];[74.65, 19.93, 39.48]
[29, 276, 759];[27.85, 41.18, 79.13]
[165, 131, 459];[74.21, 15.84, 48.48]
[159, 794, 711];[86.83, 130.49, 14.47]
[799, 320, 374];[78.3, 68.22, 87.82]
[951, 923, 551];[21.23, 8.69, 67.02]
[773, 884, 313];[40.78, 63.09, 54.67]
[781, 165, 372];[44.71, 63.68, 62.07]
[758, 920, 923];[48.75, 40.63, 10.35]
[159, 877, 942];[92.35, 28.59, 67.43]
[881, 790, 249];[75.88, 2.73, 55.43]
[859, 711, 942];[5.71, 28.38, 70.21]
[20, 895, 965];[55.6, 54.9, 78.35]
[727, 922, 556];[87.54, 73.4, 17.59]
[793, 783, 921];[41.64, 86.22, 69.44]
[351, 945, 919];[85.01, 14.25, 70.62]
[799, 789, 179];[85.31, 68.51, 55.86]
[800, 172, 925];[23.32, 74.41, 61.58]
[929, 135, 22];[40.0, 29.99, 64.02]
[261, 779, 791];[64.53, 43.13, 37.05]
[392, 373, 312];[45.8, 45.51, 61.53]
[118, 335, 88];[34.68, 61.53, 2.63]
[253, 172, 865];[60.0, 60.31, 56.42]
[84, 919, 254];[6.22, 66.24, 67.15]
[124, 751, 426];[71.84, 62.51, 17.13]
[216, 781, 872];[52.45, 36.22, 39.08]
[87, 798, 883];[28.96, 76.55, 72.83]
[871, 11, 36];[24.32, 98.54, 53.46]
[58, 459, 880];[75.82, 48.05, 22.1]
[471, 329, 179];[18.78, 64.95, 61.09]
[459, 792, 373];[47.11, 72.59, 41.2]
[374, 110, 66];[77.94, 68.37, 21.35]
[235, 448, 20];[43.72, 69.58, 63.2]
[461, 213, 755];[72.19, 44.3, 68.58]
[343, 158, 87];[52.31, 69.45, 30.02]
[213, 6, 773];[43.75, 91.2, 50.19]
[885, 83, 252];[42.66, 46.57, 62.33]
[971, 359, 461];[72.62, 38.46, 54.92]
[351, 149, 435];[78.23, 97.74, 32.26]
[84, 923, 895];[32.36, 6.56, 58.84]
[58, 405, 777];[60.79, 55.88, 13.16]
[413, 329, 567];[56.52, 45.92, 71.06]
[947, 891, 561];[80.3, 73.29, 62.46]
[363, 768, 313];[88.84, 9.41, 58.78]
[38, 2, 318];[51.1, 64.67, 59.13]
[831, 139, 748];[63.91, 66.04, 49.57]
[150, 73, 643];[11.05, 70.4, 29.34]
[21, 341, 343];[72.3, 42.79, 51.26]
[118, 334, 392];[37.92, 29.99, 43.97]
[363, 475, 140];[66.77, 19.85, 22.11]
[99, 116, 165];[32.35, 40.17, 57.82]
[475, 335, 733];[23.61, 58.89, 79.7]
[327, 955, 26];[52.17, 39.5, 8.02]
[782, 775, 110];[31.59, 44.84, 72.48]
[794, 146, 892];[124.95, 53.54, 79.47]
[274, 970, 839];[51.58, 25.01, 17.73]
[695, 249, 418];[42.97, 49.63, 69.53]
[763, 554, 805];[51.22, 69.84, 35.67]
[252, 553, 802];[60.98, 44.74, 66.32]
[929, 73, 881];[31.02, 75.82, 64.0]
[11, 922, 877];[85.39, 73.75, 35.29]
[872, 919, 602];[34.64, 58.8, 54.28]
[28, 220, 273];[34.45, 33.44, 59.61]
[890, 760, 159];[70.47, 23.46, 70.87]
[23, 55, 771];[63.26, 80.3, 95.78]
[794, 29, 834];[106.79, 25.66, 74.38]
[560, 442, 869];[36.29, 32.77, 53.25]
[763, 403, 163];[42.7, 45.09, 68.79]
[786, 118, 867];[67.67, 13.52, 35.33]
[567, 866, 835];[75.31, 73.1, 60.52]
[251, 880, 567];[65.9, 17.87, 71.51]
[37, 461, 11];[66.11, 92.7, 55.85]
[891, 339, 765];[62.85, 31.16, 64.74]
[469, 801, 561];[8.12, 24.55, 65.68]
[463, 159, 789];[39.27, 72.3, 67.75]
[833, 923, 868];[93.62, 1.13, 45.83]
[133, 835, 135];[6.37, 51.12, 17.13]
[37, 405, 577];[49.64, 58.9, 50.72]
[877, 128, 769];[40.02, 78.03, 53.79]
[728, 252, 775];[70.42, 58.16, 44.58]
[955, 774, 642];[41.84, 67.82, 30.02]
[207, 765, 768];[15.76, 65.77, 11.91]
[445, 83, 794];[55.1, 46.82, 130.29]
[892, 37, 896];[86.1, 75.26, 46.51]
[316, 436, 781];[39.74, 70.28, 36.79]
[303, 216, 431];[38.2, 47.44, 38.38]
[762, 705, 254];[70.97, 67.05, 61.16]
[754, 259, 387];[39.02, 48.57, 31.59]
[435, 602, 794];[35.34, 48.77, 122.8]
[301, 94, 775];[58.53, 80.74, 46.7]
[418, 791, 91];[73.74, 38.16, 77.0]
[338, 894, 337];[22.36, 49.05, 60.62]
[156, 436, 335];[87.63, 60.33, 55.75]
[957, 871, 695];[85.45, 22.9, 54.41]
[602, 335, 732];[50.27, 52.78, 66.17]
[928, 917, 178];[43.06, 28.45, 62.01]
[551, 89, 920];[70.32, 5.48, 48.41]
[294, 178, 792];[76.41, 56.77, 62.6]
[603, 36, 110];[59.45, 49.42, 76.67]
[372, 602, 256];[65.88, 48.39, 74.21]
[227, 873, 560];[73.15, 56.53, 49.53]
[21, 244, 20];[86.0, 55.51, 60.52]
[28, 211, 835];[35.29, 84.4, 69.74]
[165, 2, 957];[70.18, 82.2, 82.0]
[858, 253, 363];[39.45, 68.19, 87.07]
[446, 893, 890];[47.5, 66.93, 60.38]
[643, 787, 66];[23.73, 58.07, 28.74]
[91, 602, 842];[62.18, 40.13, 36.12]
[431, 931, 871];[37.95, 70.64, 28.0]
[437, 833, 219];[53.52, 69.27, 26.15]
[165, 418, 83];[61.36, 70.85, 46.27]
[296, 874, 957];[71.21, 51.98, 81.69]
[918, 403, 881];[32.33, 55.92, 70.6]
[833, 73, 201];[62.12, 80.15, 64.53]
[836, 301, 842];[49.69, 65.63, 38.55]
[833, 365, 296];[62.94, 37.09, 73.86]
[421, 133, 159];[27.37, 18.74, 77.99]
[402, 475, 142];[19.06, 19.9, 21.5]
[396, 553, 436];[57.01, 51.62, 73.2]
[318, 327, 866];[70.07, 60.55, 64.24]
[412, 6, 919];[77.88, 96.44, 72.47]
[89, 759, 790];[13.99, 63.09, 4.87]
[94, 789, 914];[77.36, 68.52, 65.39]
[786, 884, 914];[44.97, 61.42, 76.95]
[917, 313, 949];[26.38, 67.79, 54.52]
[566, 556, 917];[36.49, 44.71, 26.14]
[949, 396, 878];[52.8, 58.56, 70.07]
[919, 843, 753];[75.78, 86.42, 33.76]
[405, 88, 570];[68.82, 4.14, 40.16]
[65, 762, 790];[42.54, 79.59, 2.74]
[55, 139, 880];[70.05, 77.53, 26.4]
[780, 274, 556];[85.19, 67.69, 35.7]
[447, 781, 796];[56.35, 42.39, 59.77]
[730, 67, 451];[45.77, 56.51, 30.54]
[360, 78, 335];[55.51, 55.67, 66.64]
[873, 412, 951];[97.8, 73.58, 53.11]
[559, 942, 925];[61.51, 53.93, 66.96]
[106, 947, 135];[46.57, 103.08, 38.91]
[870, 84, 860];[70.24, 1.01, 43.95]
[29, 87, 564];[22.35, 22.17, 89.14]
[94, 942, 803];[77.28, 52.27, 42.43]
[889, 313, 776];[61.63, 57.93, 54.65]
[896, 294, 313];[47.34, 78.67, 59.12]
[373, 644, 730];[46.93, 64.71, 44.85]
[436, 147, 249];[67.32, 46.09, 52.2]
[751, 316, 124];[61.04, 37.74, 71.55]
