[65, 26, 733];[46.29, 12.23, 75.32]
[875, 783, 403];[38.22, 78.24, 54.55]
[766, 870, 58];[54.26, 71.6, 79.71]
[786, 892, 55];[43.02, 82.69, 66.2]
[883, 47, 885];[69.27, 71.11, 43.67]
[249, 972, 413];[56.56, 69.89, 45.7]
[947, 802, 748];[77.36, 69.82, 57.91]
[877, 165, 342];[37.41, 59.17, 73.42]
[832, 99, 106];[46.78, 28.75, 45.86]
[403, 223, 331];[56.13, 62.2, 61.56]
[703, 730, 958];[59.32, 48.88, 48.46]
[158, 147, 454];[57.77, 38.38, 16.04]
[431, 402, 773];[38.95, 18.35, 46.91]
[560, 53, 965];[34.36, 36.59, 60.72]
[213, 471, 18];[46.54, 14.1, 60.64]
[213, 464, 763];[43.4, 39.52, 54.14]
[227, 110, 435];[71.12, 66.27, 33.31]
[431, 219, 274];[45.63, 29.55, 58.38]
[358, 920, 925];[50.32, 43.32, 57.68]
[835, 893, 475];[45.84, 70.21, 13.1]
[396, 101, 914];[51.88, 16.66, 48.95]
[451, 131, 748];[15.66, 17.78, 52.21]
[892, 261, 369];[80.36, 62.83, 60.22]
[782, 843, 778];[48.63, 66.55, 29.22]
[7, 554, 90];[45.19, 71.5, 54.86]
[556, 77, 995];[21.71, 62.7, 50.1]
[392, 797, 254];[32.5, 69.38, 50.44]
[274, 475, 172];[53.99, 15.72, 71.41]
[881, 372, 950];[45.84, 59.84, 37.77]
[179, 78, 8];[68.0, 40.01, 80.0]
[421, 87, 461];[19.75, 22.11, 70.94]
[427, 563, 431];[50.34, 75.33, 37.82]
[965, 858, 435];[70.38, 51.04, 37.55]
[895, 603, 783];[50.68, 64.04, 79.5]
[29, 763, 771];[24.54, 60.59, 95.07]
[334, 795, 890];[31.9, 43.41, 56.36]
[757, 778, 946];[36.2, 31.78, 79.83]
[766, 949, 77];[48.73, 58.64, 72.09]
[976, 343, 73];[47.57, 53.72, 86.42]
[274, 749, 794];[52.19, 69.12, 139.34]
[163, 365, 150];[68.04, 27.76, 21.0]
[859, 604, 771];[15.99, 1.13, 95.2]
[227, 995, 219];[65.94, 45.85, 28.5]
[22, 757, 116];[69.99, 37.48, 46.6]
[276, 396, 942];[33.29, 40.37, 52.67]
[776, 36, 835];[66.04, 51.6, 53.33]
[91, 946, 763];[79.02, 68.88, 59.05]
[797, 755, 471];[76.04, 47.77, 3.11]
[564, 792, 329];[93.73, 63.56, 87.24]
[142, 166, 327];[5.48, 35.81, 42.48]
[84, 359, 362];[24.88, 41.05, 55.66]
[413, 995, 215];[70.65, 60.4, 50.22]
[78, 294, 412];[28.42, 78.71, 57.28]
[77, 165, 826];[87.7, 66.35, 17.88]
[145, 921, 733];[55.48, 58.32, 61.13]
[304, 878, 803];[14.86, 51.27, 50.83]
[9, 442, 774];[54.81, 71.07, 69.63]
[240, 797, 831];[75.51, 51.63, 49.61]
[32, 425, 733];[76.01, 76.04, 54.91]
[881, 11, 889];[60.0, 97.22, 56.02]
[118, 160, 351];[36.05, 66.01, 68.26]
[947, 889, 363];[71.28, 58.0, 65.97]
[8, 781, 312];[77.95, 36.98, 61.72]
[604, 603, 369];[4.07, 65.21, 60.34]
[732, 859, 922];[52.57, 14.98, 73.48]
[644, 919, 867];[64.69, 66.53, 31.08]
[156, 109, 179];[81.25, 74.67, 63.17]
[703, 554, 866];[56.74, 71.43, 61.76]
[469, 274, 870];[24.29, 57.54, 73.5]
[955, 124, 261];[41.64, 67.26, 66.48]
[800, 995, 101];[56.91, 54.37, 5.76]
[755, 445, 17];[67.01, 56.4, 49.38]
[341, 972, 21];[42.22, 72.14, 71.08]
[907, 274, 149];[56.83, 61.64, 98.84]
[832, 48, 923];[53.47, 69.05, 9.73]
[783, 163, 788];[76.11, 66.22, 45.38]
[929, 791, 914];[30.98, 46.69, 49.56]
[553, 89, 758];[50.5, 12.86, 38.66]
[36, 874, 919];[42.38, 49.05, 62.56]
[106, 387, 133];[38.91, 36.4, 13.54]
[373, 84, 955];[40.49, 17.76, 34.38]
[800, 447, 755];[43.42, 54.42, 51.01]
[832, 339, 110];[64.98, 10.37, 54.71]
[800, 238, 870];[44.92, 29.42, 64.88]
[603, 866, 964];[63.31, 46.08, 54.87]
[917, 884, 445];[18.64, 53.97, 55.49]
[757, 711, 790];[29.05, 38.54, 5.25]
[101, 645, 472];[-2.32, 66.12, 93.98]
[363, 566, 165];[83.69, 40.59, 84.68]
[790, 766, 891];[8.06, 54.02, 72.0]
[577, 244, 360];[39.09, 44.62, 48.04]
[564, 705, 730];[91.04, 69.94, 48.18]
[448, 48, 774];[71.57, 64.07, 66.88]
[373, 342, 918];[47.02, 74.46, 27.61]
[213, 11, 139];[44.16, 101.9, 62.51]
[790, 925, 149];[11.67, 47.61, 118.75]
[925, 9, 40];[47.36, 48.87, 79.65]
[859, 871, 803];[8.06, 19.31, 42.81]
[840, 907, 160];[14.11, 59.65, 69.95]
[124, 705, 957];[57.5, 62.66, 79.84]
[771, 160, 798];[107.12, 69.17, 77.32]
[213, 787, 6];[40.11, 61.13, 97.02]
[351, 373, 793];[75.48, 46.36, 37.99]
[955, 564, 138];[42.76, 64.48, 23.24]
[338, 831, 145];[31.98, 57.74, 56.79]
[763, 754, 160];[43.53, 33.73, 69.81]
[7, 212, 147];[65.91, 38.94, 31.6]
[896, 566, 577];[43.31, 36.22, 83.7]
[89, 840, 207];[5.77, 13.98, 9.11]
[841, 276, 342];[53.72, 36.11, 79.89]
[445, 227, 840];[59.59, 76.42, 8.58]
[337, 881, 755];[57.29, 59.58, 52.62]
[101, 100, 970];[3.23, 8.64, 10.28]
[37, 797, 795];[52.11, 52.41, 34.8]
[792, 560, 771];[104.01, 21.49, 148.38]
[427, 840, 947];[52.16, 7.23, 96.61]
[869, 840, 885];[51.69, 6.97, 22.32]
[165, 469, 834];[73.87, -0.97, 46.27]
[964, 223, 894];[48.29, 60.68, 28.32]
[145, 223, 425];[43.99, 56.02, 74.01]
[412, 762, 965];[68.46, 70.57, 69.91]
[801, 351, 891];[35.77, 68.35, 73.52]
[212, 165, 929];[38.85, 62.49, 39.57]
[861, 166, 931];[41.57, 45.32, 69.08]
[553, 914, 603];[46.52, 40.05, 64.4]
[948, 32, 58];[95.75, 96.24, 80.11]
[142, 313, 766];[19.28, 60.67, 60.6]
[751, 802, 238];[63.07, 68.38, 31.98]
[163, 156, 892];[69.29, 79.44, 74.12]
[146, 11, 211];[54.55, 98.61, 67.91]
[840, 882, 291];[23.28, 44.5, 69.49]
[803, 101, 471];[43.06, 9.34, 16.24]
[890, 805, 160];[65.95, 37.35, 71.37]
[431, 436, 831];[46.61, 70.2, 57.67]
[780, 303, 705];[76.74, 41.48, 62.63]
[359, 316, 427];[51.06, 44.26, 45.77]
[402, 561, 318];[16.46, 63.94, 75.67]
[165, 227, 881];[66.28, 68.98, 64.05]
[803, 958, 113];[42.1, 39.92, 85.71]
[253, 316, 405];[70.91, 46.05, 68.11]
[291, 914, 867];[47.02, 74.72, 17.18]
[766, 445, 843];[56.67, 58.73, 70.96]
[294, 87, 276];[70.79, 14.14, 40.7]
[771, 751, 437];[130.04, 82.81, 50.08]
[882, 140, 918];[43.01, 30.67, 19.8]
[374, 882, 343];[96.08, 42.34, 49.75]
[106, 22, 159];[51.83, 85.39, 91.79]
[867, 799, 951];[5.95, 80.25, 34.91]
[703, 249, 561];[72.42, 72.36, 62.86]
[163, 931, 873];[65.76, 70.64, 56.34]
[566, 256, 146];[39.51, 74.73, 51.71]
[66, 566, 870];[30.85, 39.04, 70.55]
[928, 201, 695];[43.77, 67.45, 37.69]
[341, 116, 774];[42.03, 40.71, 66.88]
[125, 842, 166];[53.22, 38.09, 46.61]
[47, 861, 759];[65.95, 40.38, 57.85]
[563, 730, 6];[78.16, 55.21, 100.89]
[35, 166, 23];[92.36, 45.14, 54.19]
[387, 19, 914];[38.48, 74.55, 40.38]
[240, 942, 213];[64.31, 59.43, 41.45]
[27, 644, 957];[46.62, 64.3, 86.39]
[116, 919, 788];[43.62, 63.8, 32.32]
[254, 418, 292];[79.0, 65.82, 9.97]
[787, 893, 55];[63.91, 66.7, 62.24]
[34, 563, 358];[96.26, 83.02, 55.57]
[751, 882, 799];[72.32, 38.96, 69.86]
[945, 563, 156];[18.03, 86.49, 89.6]
[163, 554, 890];[72.17, 64.04, 69.89]
[882, 46, 831];[38.65, 21.86, 64.31]
[396, 48, 832];[52.45, 67.0, 39.55]
[223, 138, 728];[76.98, 23.64, 61.1]
[461, 312, 40];[91.15, 71.15, 76.07]
[29, 727, 956];[25.36, 101.96, 66.78]
[642, 140, 797];[19.24, 25.43, 71.08]
[118, 447, 749];[24.44, 70.92, 65.61]
[447, 149, 146];[65.53, 99.95, 44.21]
[32, 566, 798];[77.0, 31.88, 57.0]
[396, 950, 569];[54.61, 54.41, 43.09]
[603, 431, 135];[52.54, 49.58, 32.59]
[836, 800, 273];[50.01, 62.12, 58.02]
[970, 563, 789];[29.68, 77.62, 76.64]
[213, 768, 567];[45.65, 12.08, 71.56]
[363, 244, 138];[64.73, 45.64, 21.38]
[469, 8, 950];[25.62, 77.67, 49.76]
[759, 751, 454];[55.38, 59.59, 15.03]
[261, 58, 884];[65.78, 77.85, 57.04]
[339, 957, 17];[8.87, 83.26, 54.39]
[793, 35, 766];[40.06, 85.02, 53.39]
[211, 402, 755];[71.39, 19.79, 69.55]
[896, 869, 958];[51.34, 50.69, 52.39]
[604, 341, 109];[3.03, 39.73, 82.34]
[335, 402, 728];[51.06, 24.84, 74.61]
[733, 261, 106];[76.61, 62.43, 45.19]
[771, 841, 871];[113.02, 70.25, 21.5]
[447, 836, 957];[66.08, 54.11, 82.39]
[727, 405, 77];[96.68, 66.99, 88.7]
[870, 20, 6];[78.43, 56.28, 110.18]
[2, 951, 87];[72.22, 41.58, 26.93]
[22, 842, 427];[74.95, 23.58, 61.53]
[90, 768, 6];[56.65, 10.96, 86.32]
[476, 794, 870];[72.85, 114.06, 81.66]
[339, 104, 150];[8.5, 53.01, 16.55]
[312, 106, 759];[79.33, 46.62, 74.18]
[139, 105, 46];[77.3, 83.12, 3.05]
[27, 318, 84];[28.67, 86.2, 53.37]
[140, 21, 781];[33.93, 75.88, 41.88]
[885, 831, 875];[20.07, 48.01, 49.77]
[34, 971, 858];[62.37, 81.56, 71.87]
[94, 27, 294];[76.2, 15.54, 89.69]
[554, 58, 695];[68.04, 81.27, 37.99]
[238, 776, 219];[33.36, 58.93, 31.88]
[365, 753, 896];[30.26, 33.55, 44.63]
[291, 20, 834];[63.05, 68.12, 82.24]
[928, 274, 172];[39.92, 52.81, 64.79]
[866, 139, 211];[61.89, 66.7, 70.4]
[773, 949, 796];[39.62, 43.01, 62.31]
[792, 26, 834];[65.87, 4.35, 82.09]
[869, 826, 34];[47.95, 16.01, 87.28]
[918, 454, 316];[30.89, 13.38, 48.28]
[793, 728, 559];[45.84, 72.54, 64.04]
[803, 777, 556];[46.87, 17.82, 29.84]
[105, 826, 695];[73.8, 12.4, 45.63]
[797, 867, 312];[66.72, 41.05, 66.29]
[30, 976, 273];[21.55, 36.9, 93.97]
[274, 895, 256];[65.74, 58.98, 73.86]
[213, 757, 421];[40.57, 41.15, 21.61]
[796, 831, 765];[51.18, 59.4, 90.98]
[110, 279, 125];[55.94, 80.87, 42.57]
[292, 925, 392];[8.83, 45.48, 45.23]
[259, 65, 359];[45.88, 37.52, 50.03]
[312, 783, 602];[55.2, 85.23, 63.53]
[705, 758, 791];[65.38, 42.6, 29.46]
[303, 551, 29];[49.05, 83.68, 28.66]
[213, 834, 577];[33.45, 75.12, 78.08]
[832, 942, 873];[34.03, 64.4, 63.95]
[53, 138, 476];[56.23, 17.22, 72.78]
[802, 972, 861];[65.96, 78.41, 67.35]
[165, 871, 94];[71.35, 19.48, 82.81]
[733, 396, 876];[73.46, 50.62, 62.78]
[867, 99, 788];[25.99, 34.0, 38.0]
[841, 436, 301];[69.5, 65.44, 61.95]
[567, 461, 338];[71.43, 71.78, 34.12]
[296, 276, 101];[70.84, 33.4, 8.76]
[865, 362, 254];[57.2, 60.35, 62.6]
[789, 150, 560];[76.76, 25.67, 41.98]
[131, 560, 125];[26.78, 43.01, 56.69]
[840, 342, 405];[16.04, 70.3, 59.78]
[125, 261, 273];[54.33, 73.65, 61.99]
[339, 469, 215];[12.67, 23.96, 55.08]
[273, 859, 220];[64.25, 15.48, 45.94]
[47, 77, 427];[67.8, 77.32, 59.17]
[795, 771, 802];[43.38, 92.65, 67.83]
[163, 2, 40];[80.41, 66.68, 80.26]
[922, 876, 602];[73.17, 61.8, 66.79]
[858, 358, 569];[55.92, 48.99, 48.59]
[240, 873, 88];[68.31, 60.46, -4.88]
[533, 286, 964];[76.14, 24.53, 69.48]
[172, 125, 778];[64.55, 62.04, 46.54]
[777, 9, 431];[15.65, 51.74, 41.11]
[58, 469, 426];[100.51, 22.61, 32.63]
[294, 945, 150];[90.94, 21.32, 32.82]
[865, 396, 18];[69.89, 55.25, 53.03]
[147, 53, 109];[47.55, 30.65, 103.97]
[403, 788, 602];[63.16, 34.1, 74.0]
[286, 22, 970];[23.96, 78.49, 13.9]
[351, 425, 73];[101.54, 76.13, 92.47]
[732, 341, 976];[56.46, 43.16, 39.14]
[372, 338, 22];[68.88, 43.71, 68.0]
[331, 286, 113];[60.22, 21.14, 75.09]
[38, 19, 869];[56.0, 72.0, 46.33]
[569, 359, 337];[45.15, 42.37, 59.88]
[995, 554, 604];[50.91, 68.96, 3.86]
[751, 759, 914];[58.82, 54.58, 40.12]
[551, 392, 32];[75.68, 45.48, 99.26]
[559, 947, 396];[61.92, 72.04, 49.8]
[18, 603, 149];[58.18, 64.38, 105.4]
[955, 866, 149];[37.93, 53.57, 101.34]
[431, 780, 861];[38.76, 84.59, 58.75]
[790, 396, 99];[10.89, 49.19, 31.23]
[755, 30, 255];[56.75, 24.28, 48.88]
[131, 776, 947];[21.48, 54.92, 73.87]
[970, 445, 312];[19.24, 56.42, 70.26]
[58, 907, 840];[75.33, 77.93, 16.08]
[158, 201, 255];[63.79, 76.75, 48.57]
[244, 402, 135];[45.14, 14.97, 20.59]
[800, 891, 405];[47.69, 77.83, 78.11]
[149, 833, 955];[114.05, 73.3, 34.33]
[87, 32, 73];[15.45, 76.12, 74.94]
[219, 835, 705];[32.66, 49.31, 61.27]
[762, 158, 803];[65.49, 78.1, 47.05]
[695, 142, 919];[37.04, 12.84, 66.66]
[768, 801, 928];[8.63, 12.46, 37.82]
[840, 471, 762];[13.71, 13.78, 66.98]
[252, 150, 788];[62.83, 13.76, 28.57]
[337, 201, 775];[53.51, 69.63, 36.28]
[179, 331, 48];[51.72, 51.53, 58.87]
[372, 872, 163];[66.04, 48.05, 53.64]
[27, 733, 99];[26.39, 81.66, 30.09]
[28, 360, 925];[27.42, 52.92, 51.22]
[66, 55, 788];[33.99, 57.88, 38.0]
[139, 870, 87];[66.02, 70.72, 21.81]
[334, 256, 872];[30.52, 74.16, 39.83]
[728, 782, 139];[69.93, 35.14, 65.86]
[339, 805, 711];[11.03, 31.46, 6.14]
[870, 163, 872];[63.17, 72.58, 36.75]
[403, 795, 253];[50.15, 42.78, 57.45]
[695, 754, 880];[41.2, 39.64, 18.33]
[881, 892, 878];[65.85, 91.46, 50.47]
[274, 730, 90];[56.83, 46.23, 51.43]
[88, 372, 437];[-1.45, 68.43, 53.31]
[454, 798, 327];[11.84, 80.82, 52.3]
[971, 8, 782];[66.01, 80.41, 41.03]
[865, 219, 602];[55.36, 31.3, 59.93]
[730, 801, 274];[43.18, 27.27, 53.16]
[793, 34, 751];[39.67, 96.84, 56.47]
[554, 920, 216];[69.93, 50.3, 50.3]
[560, 342, 118];[36.4, 71.63, 19.98]
[883, 928, 296];[65.85, 30.29, 82.51]
